ADQ_ID,EventType,StartIndex,EndIndex,Duration_ms,Amplitude_deg,MaxVel,MeanVel,ROI,group,subject
m13q2,fixation,22,25,367.0,0.9505330399307496,,,KW_n2q2_1,mci,mci_group_13
m13q2,fixation,27,28,122.0,0.616992883265272,,,KW_n2q2_1,mci,mci_group_13
m13q2,fixation,30,31,122.0,0.2178918236189749,,,KW_n2q2_2,mci,mci_group_13
m13q2,fixation,33,36,366.0,0.16257423781153132,,,KW_n2q2_1,mci,mci_group_13
m13q2,fixation,38,39,122.0,0.44647622333109455,,,KW_n2q2_1,mci,mci_group_13
m13q2,fixation,41,43,245.0,0.2973112793016791,,,KW_n2q2_2,mci,mci_group_13
m13q2,fixation,46,48,245.0,0.6841384623013017,,,KW_n2q2_1,mci,mci_group_13
m13q2,fixation,52,57,733.0,4.028680553680082,,,KW_n2q2_1,mci,mci_group_13
m13q2,fixation,59,71,1466.0,2.02118543473873,,,KW_n2q2_2,mci,mci_group_13
m13q2,fixation,73,76,611.0,12.528322612512817,,,BG_n2q2,mci,mci_group_13
m13q2,fixation,78,79,122.0,0.2116826700511935,,,KW_n2q2_3,mci,mci_group_13
m13q2,fixation,81,82,123.0,0.23008184282988992,,,KW_n2q2_3,mci,mci_group_13
m13q2,fixation,84,94,1222.0,4.054138149446804,,,KW_n2q2_3,mci,mci_group_13
m13q2,fixation,96,98,244.0,0.8146454897683989,,,KW_n2q2_3,mci,mci_group_13
m13q2,fixation,100,102,244.0,0.7405071486488174,,,KW_n2q2_4,mci,mci_group_13
m13q2,fixation,104,109,611.0,2.9448112493672602,,,KW_n2q2_4,mci,mci_group_13
m13q2,fixation,112,118,733.0,15.760403014872425,,,KW_n2q2_3,mci,mci_group_13
m13q2,fixation,122,124,244.0,0.2787232498375449,,,INST_n2q2_1,mci,mci_group_13
m13q2,fixation,126,130,610.0,26.20151816341947,,,KW_n2q2_2,mci,mci_group_13
m13q2,fixation,138,142,612.0,5.159067595641675,,,KW_n2q2_3,mci,mci_group_13
m13q2,fixation,144,147,366.0,0.41135279748653725,,,BG_n2q2,mci,mci_group_13
m13q2,fixation,151,152,122.0,0.7115629695255438,,,KW_n2q2_4,mci,mci_group_13
m13q2,fixation,154,155,123.0,0.4587480288785925,,,KW_n2q2_4,mci,mci_group_13
m13q2,fixation,158,159,122.0,3.597425177206602,,,KW_n2q2_4,mci,mci_group_13
m13q2,fixation,162,164,244.0,0.48190375221615034,,,KW_n2q2_3,mci,mci_group_13
m13q2,fixation,171,172,123.0,0.6697108644780972,,,INST_n2q2_1,mci,mci_group_13
m13q2,fixation,176,177,123.0,0.3683326501954401,,,KW_n2q2_2,mci,mci_group_13
m13q2,fixation,181,182,122.0,0.26175521771304294,,,KW_n2q2_1,mci,mci_group_13
m13q2,fixation,187,188,121.0,0.17930209703179079,,,INST_n2q2_1,mci,mci_group_13
m13q2,fixation,190,192,244.0,5.309780573771379,,,KW_n2q2_1,mci,mci_group_13
m13q2,fixation,194,196,367.0,20.08102518599088,,,KW_n2q2_1,mci,mci_group_13
