ADQ_ID,ROI,FixTime,EnterCount,RegressionCount
ad8q4,INST_n2q4_2a,6.7170000000000005,9,8
ad8q5,BG_n2q5,12.342999999999991,28,27
ad8q5,INST_n2q5_1a,2.8089999999999993,8,7
ad8q5,INST_n2q5_1c,2.690999999999998,8,7
ad8q5,INST_n2q5_1b,13.32599999999999,18,17
ad9q1,KW_n2q1_4,3.1789999999999994,9,8
ad9q1,INST_n2q1_1,2.0789999999999997,2,1
ad9q1,KW_n2q1_1,6.112999999999999,7,6
ad9q1,BG_n2q1,10.511999999999993,17,16
ad9q1,KW_n2q1_2,5.747999999999999,8,7
ad9q1,KW_n2q1_3,2.5679999999999996,9,8
ad9q2,KW_n2q2_3,0.612,3,2
ad9q2,KW_n2q2_2,1.2220000000000009,2,1
ad9q2,INST_n2q2_1,2.9319999999999995,2,1
ad9q2,BG_n2q2,4.400999999999998,7,6
ad9q2,KW_n2q2_4,2.5669999999999993,5,4
ad9q2,KW_n2q2_1,2.4449999999999994,5,4
ad9q3,KW_n2q3_1,2.324,3,2
ad9q3,INST_n2q3_2,8.188999999999998,3,2
ad9q3,INST_n2q3_1,2.5679999999999996,3,2
ad9q3,BG_n2q3,2.9349999999999996,6,5
ad9q3,KW_n2q3_2,3.5429999999999993,6,5
ad9q3,KW_n2q3_3,2.321999999999999,5,4
ad9q4,INST_n2q4_2b,7.576999999999998,8,7
ad9q4,KW_n2q4_1,3.6689999999999996,6,5
ad9q4,INST_n2q4_1,3.6679999999999993,8,7
ad9q4,BG_n2q4,14.294999999999993,26,25
ad9q4,INST_n2q4_2a,9.054999999999996,13,12
ad9q5,BG_n2q5,4.1549999999999985,14,13
ad9q5,INST_n2q5_1a,2.2010000000000005,3,2
ad9q5,INST_n2q5_1c,2.4459999999999997,5,4
ad9q5,INST_n2q5_1b,5.744999999999997,12,11
