ADQ_ID,ROI,FixTime,EnterCount,RegressionCount,Group
m13q2,BG_n2q2,3.426999999999998,14,13,mci
m13q2,KW_n2q2_4,3.666999999999999,6,5,mci
m13q2,KW_n2q2_1,7.089,13,12,mci
m13q3,KW_n2q3_1,1.954,3,2,mci
m13q3,INST_n2q3_2,2.078,2,1,mci
m13q3,INST_n2q3_1,1.467,1,0,mci
m13q3,BG_n2q3,0.368,3,2,mci
m13q3,KW_n2q3_2,0.979,2,1,mci
m13q3,KW_n2q3_3,1.589,4,3,mci
m13q4,INST_n2q4_2b,6.843999999999999,7,6,mci
m13q4,KW_n2q4_1,23.957999999999995,13,12,mci
m13q4,INST_n2q4_1,2.323999999999998,7,6,mci
m13q4,BG_n2q4,5.622999999999999,18,17,mci
m13q4,INST_n2q4_2a,10.387999999999996,12,11,mci
m13q5,BG_n2q5,5.015,7,6,mci
m13q5,INST_n2q5_1a,0.244,1,0,mci
m13q5,INST_n2q5_1c,0.733,4,3,mci
m13q5,INST_n2q5_1b,1.588,4,3,mci
m14q1,KW_n2q1_4,5.622999999999998,2,1,mci
m14q1,INST_n2q1_1,0.741,1,0,mci
m14q1,KW_n2q1_1,6.479999999999999,1,0,mci
m14q1,BG_n2q1,1.5910000000000002,7,6,mci
m14q1,KW_n2q1_2,7.579999999999998,5,4,mci
m14q1,KW_n2q1_3,7.210999999999997,3,2,mci
m14q2,KW_n2q2_3,5.744999999999998,3,2,mci
m14q2,KW_n2q2_2,6.233999999999999,2,1,mci
m14q2,INST_n2q2_1,2.688999999999999,1,0,mci
m14q2,BG_n2q2,1.344,4,3,mci
m14q2,KW_n2q2_4,9.166999999999998,3,2,mci
m14q2,KW_n2q2_1,16.746999999999986,5,4,mci
m14q3,KW_n2q3_1,3.299999999999999,3,2,mci
m14q3,INST_n2q3_2,4.522999999999999,1,0,mci
m14q3,INST_n2q3_1,2.568,2,1,mci
m14q3,BG_n2q3,1.9560000000000013,7,6,mci
m14q3,KW_n2q3_2,3.544999999999999,5,4,mci
m14q3,KW_n2q3_3,6.966999999999998,7,6,mci
m14q4,INST_n2q4_2b,3.791,5,4,mci
m14q4,KW_n2q4_1,20.535999999999994,12,11,mci
m14q4,INST_n2q4_1,7.745999999999999,7,6,mci
m14q4,BG_n2q4,4.898999999999999,14,13,mci
m14q4,INST_n2q4_2a,5.499999999999999,10,9,mci
m14q5,BG_n2q5,2.690999999999999,9,8,mci
m14q5,INST_n2q5_1a,0.367,1,0,mci
m14q5,INST_n2q5_1c,2.076,7,6,mci
m14q5,INST_n2q5_1b,3.3009999999999997,5,4,mci
m15q1,KW_n2q1_4,0.244,1,0,mci
m15q1,INST_n2q1_1,0.741,1,0,mci
m15q1,KW_n2q1_1,10.881999999999993,4,3,mci
m15q1,BG_n2q1,3.1789999999999994,8,7,mci
m15q1,KW_n2q1_2,8.801999999999998,6,5,mci
m15q1,KW_n2q1_3,15.414999999999983,2,1,mci
m15q2,KW_n2q2_3,6.477999999999999,4,3,mci
m15q2,KW_n2q2_2,5.499999999999998,4,3,mci
m15q2,INST_n2q2_1,6.723999999999998,7,6,mci
m15q2,BG_n2q2,1.7119999999999964,6,5,mci
m15q2,KW_n2q2_4,4.035000000000004,5,4,mci
m15q2,KW_n2q2_1,7.211999999999998,2,1,mci
m15q3,KW_n2q3_1,4.034999999999999,4,3,mci
m15q3,INST_n2q3_2,2.933,3,2,mci
m15q3,INST_n2q3_1,3.789,3,2,mci
m15q3,BG_n2q3,2.934,10,9,mci
m15q3,KW_n2q3_2,5.989999999999999,7,6,mci
m15q3,KW_n2q3_3,4.398999999999999,6,5,mci
m15q4,INST_n2q4_2b,5.251999999999998,8,7,mci
m15q4,KW_n2q4_1,62.95099999999984,19,18,mci
m15q4,INST_n2q4_1,4.887000000000001,11,10,mci
m15q4,BG_n2q4,4.403999999999999,15,14,mci
m15q4,INST_n2q4_2a,9.412999999999997,13,12,mci
m15q5,BG_n2q5,3.667,6,5,mci
m15q5,INST_n2q5_1a,2.81,3,2,mci
m15q5,INST_n2q5_1c,0.978,1,0,mci
m15q5,INST_n2q5_1b,1.957,3,2,mci
m16q1,KW_n2q1_4,2.1999999999999997,3,2,mci
m16q1,INST_n2q1_1,0.979,2,1,mci
m16q1,KW_n2q1_1,7.949999999999998,4,3,mci
m16q1,BG_n2q1,3.668,7,6,mci
m16q1,KW_n2q1_2,0.856,1,0,mci
m16q1,KW_n2q1_3,0.489,2,1,mci
m16q2,KW_n2q2_3,1.957,5,4,mci
m16q2,KW_n2q2_2,2.932999999999999,4,3,mci
m16q2,INST_n2q2_1,1.9550000000000016,3,2,mci
m16q2,BG_n2q2,3.057999999999999,7,6,mci
m16q2,KW_n2q2_4,2.565999999999998,3,2,mci
m16q2,KW_n2q2_1,4.277999999999999,4,3,mci
m16q3,KW_n2q3_1,4.521999999999998,7,6,mci
m16q3,INST_n2q3_2,2.079,2,1,mci
m16q3,INST_n2q3_1,1.834,3,2,mci
m16q3,BG_n2q3,3.426,9,8,mci
m16q3,KW_n2q3_2,4.153,9,8,mci
m16q3,KW_n2q3_3,2.5649999999999995,6,5,mci
m16q4,INST_n2q4_2b,4.522999999999999,6,5,mci
m16q4,KW_n2q4_1,7.699999999999997,5,4,mci
m16q4,INST_n2q4_1,2.6899999999999995,7,6,mci
m16q4,BG_n2q4,4.887,13,12,mci
m16q4,INST_n2q4_2a,10.511999999999992,8,7,mci
m16q5,BG_n2q5,1.7120000000000002,3,2,mci
m16q5,INST_n2q5_1a,2.565999999999999,3,2,mci
m16q5,INST_n2q5_1c,0.733,1,0,mci
m16q5,INST_n2q5_1b,2.0779999999999994,2,1,mci
m17q1,KW_n2q1_4,0.855,2,1,mci
m17q1,INST_n2q1_1,1.8349999999999995,5,4,mci
m17q1,KW_n2q1_1,2.3209999999999997,4,3,mci
m17q1,BG_n2q1,2.813,7,6,mci
m17q1,KW_n2q1_2,1.959,5,4,mci
m17q1,KW_n2q1_3,1.101,1,0,mci
m17q2,KW_n2q2_3,0.611,3,2,mci
m17q2,KW_n2q2_2,0.98,4,3,mci
m17q2,INST_n2q2_1,2.201,5,4,mci
m17q2,BG_n2q2,1.5869999999999995,4,3,mci
m17q2,KW_n2q2_4,0.734,3,2,mci
m17q2,KW_n2q2_1,1.8330000000000004,5,4,mci
m17q3,KW_n2q3_1,1.466,3,2,mci
m17q3,INST_n2q3_2,1.223,1,0,mci
m17q3,INST_n2q3_1,1.957,3,2,mci
m17q3,BG_n2q3,1.956,4,3,mci
m17q3,KW_n2q3_2,1.344,3,2,mci
m17q3,KW_n2q3_3,2.321999999999999,4,3,mci
m17q4,INST_n2q4_2b,1.956,4,3,mci
m17q4,KW_n2q4_1,0.978,1,0,mci
m17q4,INST_n2q4_1,1.589,3,2,mci
m17q4,BG_n2q4,4.159,15,14,mci
m17q4,INST_n2q4_2a,15.399999999999986,12,11,mci
m17q5,BG_n2q5,2.567,10,9,mci
m17q5,INST_n2q5_1a,1.347,5,4,mci
m17q5,INST_n2q5_1c,0.367,2,1,mci
m17q5,INST_n2q5_1b,2.197,6,5,mci
m18q1,KW_n2q1_4,2.8119999999999994,6,5,mci
m18q1,INST_n2q1_1,0.981,3,2,mci
m18q1,KW_n2q1_1,7.335999999999998,3,2,mci
m18q1,BG_n2q1,3.911,11,10,mci
m18q1,KW_n2q1_2,5.625,4,3,mci
m18q1,KW_n2q1_3,3.1789999999999994,5,4,mci
m18q2,KW_n2q2_3,6.844999999999999,4,3,mci
m18q2,KW_n2q2_2,3.4259999999999997,7,6,mci
m18q2,INST_n2q2_1,1.221999999999999,2,1,mci
m18q2,BG_n2q2,3.421999999999999,8,7,mci
m18q2,KW_n2q2_4,6.111999999999998,3,2,mci
m18q2,KW_n2q2_1,4.887999999999998,5,4,mci
m18q3,KW_n2q3_1,6.243999999999998,5,4,mci
m18q3,INST_n2q3_2,2.810999999999999,1,0,mci
m18q3,INST_n2q3_1,2.2,1,0,mci
m18q3,BG_n2q3,0.489,4,3,mci
m18q3,KW_n2q3_2,2.935,4,3,mci
m18q3,KW_n2q3_3,7.088999999999998,5,4,mci
m18q4,INST_n2q4_2b,3.544999999999999,5,4,mci
m18q4,KW_n2q4_1,67.22899999999987,11,10,mci
m18q4,INST_n2q4_1,2.5669999999999997,5,4,mci
m18q4,BG_n2q4,2.8099999999999987,9,8,mci
m18q4,INST_n2q4_2a,5.377999999999998,8,7,mci
m18q5,BG_n2q5,4.034999999999999,8,7,mci
m18q5,INST_n2q5_1a,3.421999999999999,4,3,mci
m18q5,INST_n2q5_1c,0.244,1,0,mci
m18q5,INST_n2q5_1b,3.299999999999999,4,3,mci
m19q1,KW_n2q1_4,1.5900000000000003,5,4,mci
m19q1,INST_n2q1_1,0.858,1,0,mci
m19q1,KW_n2q1_1,4.279,8,7,mci
m19q1,BG_n2q1,8.066999999999998,19,18,mci
m19q1,KW_n2q1_2,6.235999999999997,12,11,mci
m19q1,KW_n2q1_3,4.157999999999999,4,3,mci
m19q2,KW_n2q2_3,4.764999999999999,7,6,mci
m19q2,KW_n2q2_2,8.675999999999997,7,6,mci
m19q2,INST_n2q2_1,0.734,1,0,mci
m19q2,BG_n2q2,2.813,9,8,mci
m19q2,KW_n2q2_4,1.467,2,1,mci
m19q2,KW_n2q2_1,8.925999999999997,10,9,mci
m19q3,KW_n2q3_1,2.322,6,5,mci
m19q3,INST_n2q3_2,2.1999999999999997,1,0,mci
m19q3,INST_n2q3_1,2.8119999999999994,4,3,mci
m19q3,BG_n2q3,2.933,13,12,mci
m19q3,KW_n2q3_2,1.466,4,3,mci
m19q3,KW_n2q3_3,2.446,5,4,mci
m19q4,INST_n2q4_2b,4.278999999999999,5,4,mci
m19q4,KW_n2q4_1,51.95099999999992,12,11,mci
m19q4,INST_n2q4_1,1.955,7,6,mci
m19q4,BG_n2q4,3.6679999999999993,9,8,mci
m19q4,INST_n2q4_2a,4.644999999999999,5,4,mci
m19q5,BG_n2q5,8.918999999999995,10,9,mci
m19q5,INST_n2q5_1a,2.569,3,2,mci
m19q5,INST_n2q5_1c,0.367,1,0,mci
m19q5,INST_n2q5_1b,1.836,7,6,mci
m2q1,KW_n2q1_4,5.989999999999998,3,2,mci
m2q1,INST_n2q1_1,2.935999999999999,3,2,mci
m2q1,KW_n2q1_1,9.535999999999994,3,2,mci
m2q1,BG_n2q1,2.3229999999999995,7,6,mci
m2q1,KW_n2q1_2,6.844999999999998,3,2,mci
m2q1,KW_n2q1_3,5.622999999999999,6,5,mci
m2q2,KW_n2q2_3,4.888999999999999,6,5,mci
m2q2,KW_n2q2_2,5.989999999999999,4,3,mci
m2q2,INST_n2q2_1,7.087999999999997,4,3,mci
m2q2,BG_n2q2,5.256999999999999,16,15,mci
m2q2,KW_n2q2_4,4.891,10,9,mci
m2q2,KW_n2q2_1,7.0909999999999975,3,2,mci
m2q3,KW_n2q3_1,3.1789999999999994,2,1,mci
m2q3,INST_n2q3_2,4.398999999999998,2,1,mci
m2q3,INST_n2q3_1,1.5909999999999995,1,0,mci
m2q3,BG_n2q3,2.0789999999999997,9,8,mci
m2q3,KW_n2q3_2,2.3189999999999995,5,4,mci
m2q3,KW_n2q3_3,4.767999999999999,5,4,mci
m2q4,INST_n2q4_2b,1.833,1,0,mci
m2q4,KW_n2q4_1,31.29,12,11,mci
m2q4,INST_n2q4_1,1.837,4,3,mci
m2q4,BG_n2q4,2.079000000000004,9,8,mci
m2q4,INST_n2q4_2a,8.066999999999998,10,9,mci
m2q5,BG_n2q5,8.187,19,18,mci
m2q5,INST_n2q5_1a,1.224,3,2,mci
m2q5,INST_n2q5_1c,6.481999999999997,14,13,mci
m2q5,INST_n2q5_1b,4.521999999999999,8,7,mci
m20q1,KW_n2q1_4,1.591,5,4,mci
m20q1,INST_n2q1_1,2.5699999999999994,3,2,mci
m20q1,KW_n2q1_1,7.947999999999998,4,3,mci
m20q1,BG_n2q1,2.5649999999999995,10,9,mci
m20q1,KW_n2q1_2,4.277999999999997,6,5,mci
m20q1,KW_n2q1_3,5.013000000000001,8,7,mci
m20q2,KW_n2q2_3,3.301000000000002,4,3,mci
m20q2,KW_n2q2_2,6.474000000000003,14,13,mci
m20q2,INST_n2q2_1,5.744999999999998,7,6,mci
m20q2,BG_n2q2,7.092999999999996,21,20,mci
m20q2,KW_n2q2_4,4.399999999999997,8,7,mci
m20q2,KW_n2q2_1,8.433999999999997,10,9,mci
m20q3,KW_n2q3_1,1.4679999999999995,3,2,mci
m20q3,INST_n2q3_2,1.9559999999999995,3,2,mci
m20q3,INST_n2q3_1,1.465,3,2,mci
m20q3,BG_n2q3,2.2,7,6,mci
m20q3,KW_n2q3_2,0.611,2,1,mci
m20q3,KW_n2q3_3,1.222,3,2,mci
m20q4,INST_n2q4_2b,5.990999999999999,8,7,mci
m20q4,KW_n2q4_1,9.658999999999995,8,7,mci
m20q4,INST_n2q4_1,1.5879999999999996,4,3,mci
m20q4,BG_n2q4,5.744999999999996,18,17,mci
m20q4,INST_n2q4_2a,7.577000000000001,13,12,mci
m20q5,BG_n2q5,6.355999999999999,8,7,mci
m20q5,INST_n2q5_1a,0.733,1,0,mci
m20q5,INST_n2q5_1c,0.245,1,0,mci
m20q5,INST_n2q5_1b,5.012,7,6,mci
m3q1,KW_n2q1_4,1.4659999999999995,4,3,mci
m3q1,INST_n2q1_1,2.082,4,3,mci
m3q1,KW_n2q1_1,4.038,7,6,mci
m3q1,BG_n2q1,5.131999999999999,17,16,mci
m3q1,KW_n2q1_2,2.4449999999999994,6,5,mci
m3q1,KW_n2q1_3,1.467,4,3,mci
m3q2,KW_n2q2_3,2.4460000000000006,3,2,mci
m3q2,KW_n2q2_2,4.277999999999999,8,7,mci
m3q2,INST_n2q2_1,2.3200000000000003,3,2,mci
m3q2,BG_n2q2,5.379,15,14,mci
m3q2,KW_n2q2_4,4.274,6,5,mci
m3q2,KW_n2q2_1,2.325,5,4,mci
m3q3,KW_n2q3_1,1.3450000000000002,2,1,mci
m3q3,INST_n2q3_2,1.467,2,1,mci
m3q3,INST_n2q3_1,1.955,3,2,mci
m3q3,BG_n2q3,2.3229999999999995,10,9,mci
m3q3,KW_n2q3_2,0.857,2,1,mci
m3q3,KW_n2q3_3,1.955,5,4,mci
m3q4,INST_n2q4_2b,3.544999999999999,4,3,mci
m3q4,KW_n2q4_1,56.10599999999987,22,21,mci
m3q4,INST_n2q4_1,2.9360000000000017,5,4,mci
m3q4,BG_n2q4,4.522999999999993,19,18,mci
m3q4,INST_n2q4_2a,5.743999999999999,15,14,mci
m3q5,BG_n2q5,5.254999999999999,13,12,mci
m3q5,INST_n2q5_1a,4.765999999999998,8,7,mci
m3q5,INST_n2q5_1c,0.856,2,1,mci
m3q5,INST_n2q5_1b,2.08,6,5,mci
m4q1,KW_n2q1_4,1.347,1,0,mci
m4q1,INST_n2q1_1,1.101,1,0,mci
m4q1,KW_n2q1_1,3.055,4,3,mci
m4q1,BG_n2q1,2.321,7,6,mci
m4q1,KW_n2q1_2,1.105,5,4,mci
m4q1,KW_n2q1_3,0.855,1,0,mci
m4q2,KW_n2q2_3,3.0580000000000007,7,6,mci
m4q2,KW_n2q2_2,2.691,4,3,mci
m4q2,INST_n2q2_1,4.644999999999999,4,3,mci
m4q2,BG_n2q2,9.411999999999995,22,21,mci
m4q2,KW_n2q2_4,5.619999999999998,7,6,mci
m4q2,KW_n2q2_1,3.911999999999999,8,7,mci
m4q3,KW_n2q3_1,0.856,3,2,mci
m4q3,INST_n2q3_2,1.1,1,0,mci
m4q3,INST_n2q3_1,0.367,1,0,mci
m4q3,BG_n2q3,0.978,4,3,mci
m4q3,KW_n2q3_2,1.099,3,2,mci
m4q3,KW_n2q3_3,1.345,2,1,mci
m4q4,INST_n2q4_2b,1.1010000000000009,2,1,mci
m4q4,KW_n2q4_1,25.057,8,7,mci
m4q4,INST_n2q4_1,0.612,2,1,mci
m4q4,BG_n2q4,1.344,8,7,mci
m4q4,INST_n2q4_2a,1.223,5,4,mci
m4q5,BG_n2q5,7.332999999999997,17,16,mci
m4q5,INST_n2q5_1a,3.177,3,2,mci
m4q5,INST_n2q5_1c,1.955,6,5,mci
m4q5,INST_n2q5_1b,6.358,10,9,mci
m5q1,KW_n2q1_4,3.910999999999999,8,7,mci
m5q1,INST_n2q1_1,1.9569999999999992,3,2,mci
m5q1,KW_n2q1_1,8.600999999999997,8,7,mci
m5q1,BG_n2q1,6.358999999999999,21,20,mci
m5q1,KW_n2q1_2,5.379,10,9,mci
m5q1,KW_n2q1_3,1.835,4,3,mci
m5q2,KW_n2q2_3,5.499999999999999,9,8,mci
m5q2,KW_n2q2_2,4.402,5,4,mci
m5q2,INST_n2q2_1,2.813,4,3,mci
m5q2,BG_n2q2,5.743999999999999,16,15,mci
m5q2,KW_n2q2_4,3.7889999999999984,11,10,mci
m5q2,KW_n2q2_1,2.688,5,4,mci
m5q3,KW_n2q3_1,0.733,4,3,mci
m5q3,INST_n2q3_2,0.979,2,1,mci
m5q3,INST_n2q3_1,0.611,2,1,mci
m5q3,BG_n2q3,1.467,6,5,mci
m5q3,KW_n2q3_2,1.833,3,2,mci
m5q3,KW_n2q3_3,1.222,3,2,mci
m5q4,INST_n2q4_2b,1.833,2,1,mci
m5q4,KW_n2q4_1,26.528,10,9,mci
m5q4,INST_n2q4_1,1.7110000000000016,3,2,mci
m5q4,BG_n2q4,3.174999999999997,13,12,mci
m5q4,INST_n2q4_2a,4.401999999999999,10,9,mci
m5q5,BG_n2q5,3.4239999999999986,8,7,mci
m5q5,INST_n2q5_1a,2.4459999999999984,4,3,mci
m5q5,INST_n2q5_1c,0.855,3,2,mci
m5q5,INST_n2q5_1b,1.221,3,2,mci
m6q1,KW_n2q1_4,3.911,6,5,mci
m6q1,INST_n2q1_1,5.501,5,4,mci
m6q1,KW_n2q1_1,8.803999999999993,8,7,mci
m6q1,BG_n2q1,4.521000000000002,14,13,mci
m6q1,KW_n2q1_2,6.354999999999998,10,9,mci
m6q1,KW_n2q1_3,4.398999999999998,5,4,mci
m6q2,KW_n2q2_3,3.1789999999999994,6,5,mci
