group,subject,q,fixation_count,saccade_count,total_duration_ms,kw_fix_duration_ms,inst_fix_duration_ms,bg_fix_duration_ms,kw_time_ratio,inst_time_ratio,bg_time_ratio,ttff_ms,ttff_ms_is_missing,scanpath_length,fixation_dispersion,revisit_kw_count,avg_revisit_interval,roi_trans_total,trans_kw_inst,trans_kw_bg,trans_inst_bg,fixation_amplitude_mean_deg,saccade_amplitude_mean_deg,saccade_maxvel_mean,saccade_meanvel_mean,RR_1D_x,DET_1D_x,ENT_1D_x,RR_2D_xy,DET_2D_xy,ENT_2D_xy
control,control_group_19,1,9,8,7837.0,6981.0,733.0,0.0,0.8907745310705627,0.0935306877631746,0.0,733.0,0,8.204130474949801,20.263792965514188,1,856.0,1,1,0,0,8.105998918926389,1.0255163093687252,58.25619359914857,57.11447328238402,0.0821875,0.908745247148289,2.5613663546976926,0.0484375,0.896774193548387,2.5998505304280632
control,control_group_20,1,7,14,4769.0,3548.0,612.0,0.0,0.7439714824910882,0.1283287901027469,0.0,733.0,0,39.89023101160275,19.05439796812571,1,1221.0,1,1,0,0,4.98294826089928,2.849302215114482,60.209503971563336,57.27424147852277,0.065,0.7948717948717948,1.7837168797558869,0.03,0.7777777777777778,1.3221793455166666
control,control_group_21,1,50,975,26442.000000000007,8760.000000000004,1291.0,1263.0,0.3312911277513048,0.048823840859239,0.0477649194463353,2243.0,0,732.2936217030004,15.5674195729092,6,2947.0000000000005,13,5,6,2,2.332663536124429,0.7510703812338466,93.26649516860036,76.52548605286853,0.074378955856907,0.9526300024667286,3.901476346134714,0.0283849728875412,0.9575163901628244,3.915735015447286
control,control_group_3,1,14,15,14057.0,13325.0,488.0,0.0,0.947926300064025,0.0347157999573166,0.0,488.0,0,15.157015942024795,14.308192794569074,1,732.0,1,1,0,0,6.53348674062591,1.0104677294683198,60.76302431079467,60.381357557803696,0.070216049382716,0.885989010989011,2.629399231771593,0.0533371913580246,0.9041591320072332,2.99338701902968
control,control_group_4,1,8,11,7215.999999999999,6482.999999999999,0.0,244.0,0.898420177383592,0.0,0.0338137472283813,0.0,0,14.57179885113362,12.499758044471577,1,733.0,2,0,2,0,5.61582780377268,1.3247089864666928,62.67708578137353,61.34775309241634,0.1071663379355687,0.8803680981595092,2.4498979477474268,0.0657462195923734,0.915,2.572942400212704
control,control_group_5,1,11,12,9419.0,8805.0,245.0,0.0,0.934812612803907,0.0260112538486038,0.0,245.0,0,22.24896296912097,18.750659594912463,1,614.0,1,1,0,0,4.228673560748296,1.854080247426748,54.9808265531671,51.74699492337368,0.1226,0.9429037520391516,2.7410328547325844,0.0888,0.9504504504504504,3.1650304052679146
control,control_group_6,1,9,10,6971.0,6238.0,611.0,0.0,0.8948500932434371,0.0876488308707502,0.0,611.0,0,6.767613475398841,19.679238386375147,1,733.0,1,1,0,0,5.530421654238958,0.6767613475398842,72.07694956541147,71.32604183161506,0.0592105263157894,0.783625730994152,2.0649360835784085,0.0318559556786703,0.8152173913043478,1.685567202024124
control,control_group_7,1,10,13,10640.0,10274.0,0.0,0.0,0.9656015037593983,0.0,0.0,122.0,0,19.657269699750728,18.52975930753353,0,0.0,0,0,0,0,3.874375215116377,1.5120976692115944,56.8686146816139,53.27988272176031,0.1592278801642064,0.9210093252879868,2.951268133557818,0.0951174775089527,0.9467401285583104,2.848449017652445
control,control_group_8,1,11,20,7214.0,6360.0,0.0,0.0,0.8816190740227335,0.0,0.0,0.0,0,46.25485035449887,16.979073366263865,0,0.0,0,0,0,0,2.5347399543779283,2.3127425177249434,55.92812429853812,52.98213186832076,0.0831965660901401,0.7784522003034902,2.322528909657675,0.0493624542355763,0.8312020460358056,1.8221284761795744
control,control_group_9,1,7,9,11983.0,11494.0,489.0,0.0,0.9591921889343236,0.0408078110656763,0.0,489.0,0,0.0,15.958719865163694,1,489.0,1,1,0,0,8.313887453511047,0.0,54.52294941072691,54.52294941072691,0.085103108648815,0.9023508137432188,2.7547333069381885,0.0480147737765466,0.9166666666666666,2.493009754163056
